# groundtruth [0: impostor, 1: genuine], similarity score
0,0.16448308221373786,1
1,0.554357065600965,1
1,0.8474254228446929,1
1,0.6060555759669595,1
1,0.6772387200476194,1
1,0.7011517577464138,1
0,0.2559669909281518,1
0,0.25623777302768935,1
0,0.23211597529016237,1
0,0.17077223926501628,1
0,0.15550041868058506,1
0,0.3286005824953544,1
1,0.9446269044286065,1
1,0.8775581839388362,1
0,0.08675298275460608,1
0,0.4526507968644359,1
1,0.8065217794787259,1
1,0.7985598403929605,1
0,0.14508258917872863,1
1,0.7044980046886016,1
1,0.7343265967543043,1
0,0.26602164101802106,1
1,0.8593743665116645,1
1,0.826205566257429,1
1,0.8560526473407578,1
0,0.18052008562014288,1
0,0.3754469060064236,1
0,0.4639058180622747,1
0,0.2994408818860037,1
1,0.7342792643485336,1
0,0.10801840307057542,1
0,0.07497037384318606,1
0,0.009796866343592225,1
0,0.000431084472106269,1
1,0.6455625651134337,1
0,0.39011863045823225,1
1,0.7635947018905064,1
0,0.19036735594879306,1
0,0.3167799783534645,1
1,0.5647047343102037,1
1,0.6360666719994635,1
1,0.7490734843583001,1
1,0.5417069996664863,1
1,0.9600930858893155,1
0,0.2725346026367169,1
0,0.3213733938708343,1
1,0.9785209240400463,1
0,0.3425207741616966,1
1,0.25114551334643087,1
0,0.4295873406713211,1
1,0.9706008649916686,1
0,0.49373504577803484,1
1,0.5294281972682108,1
1,0.8119210464547284,1
1,0.8862188202430888,1
0,0.0468254854844532,1
1,0.994175995224621,1
1,0.9637610328691294,1
1,0.8508942800854562,1
0,0.2807431397714646,1
0,0.268327245318695,1
0,0.3170189683342156,1
1,0.6349522437003171,1
1,0.8708052984470294,1
0,0.3549814757313181,1
0,0.5882752416669277,1
1,0.9932566672002038,1
0,0.37576967619784885,1
0,0.4297652183530385,1
0,0.03064666822127704,1
0,0.004738589805001303,1
1,0.5558295624987805,1
0,0.1600625477093044,1
1,0.9313767418285537,1
1,0.7086625814605172,1
0,0.47959395961421614,1
0,0.28578345271374983,1
1,0.8372599858035084,1
1,0.5806004792646606,1
0,0.14563163054141792,1
0,0.15654180881166857,1
1,0.9426550554389662,1
1,0.7499217213011578,1
1,0.24693774453958184,1
0,0.3197489939303383,1
0,0.4028849071204662,1
0,0.2636195798994416,1
1,0.6440072703762671,1
0,0.1528448966015995,1
0,0.1280616691288159,1
0,0.2769295469127071,1
1,0.6120938240272686,1
0,0.4437067313620091,1
0,0.35263517826749124,1
1,0.943936833958256,1
0,0.33534683989353753,1
1,0.9429494217224585,1
1,0.6152492229074065,1
0,0.47681932036564667,1
1,0.5028391840857808,1
0,0.43227972721374275,1
1,0.8596214628388872,1
1,0.7034878371069418,1
0,0.22328338177866502,1
0,0.33759898454354964,1
0,0.3226835687033923,1
0,0.04388477181331263,1
0,0.09961091619745044,1
1,0.8436389466061797,1
0,0.42983453336891797,1
0,0.5786831759548564,1
0,0.4860003918040796,1
0,0.3192125879066332,1
0,0.13880579668787862,1
1,0.8401825345409597,1
0,0.195430454701653,1
0,0.37573938295520326,1
0,0.219897680343492,1
1,0.5751159412548775,1
0,0.030164306080076808,1
1,0.7742703340344148,1
1,0.5658895558812899,1
1,0.8577034420332691,1
0,0.47022746829355844,1
0,0.7226942688599517,1
1,0.9004911079169615,1
0,0.23437578274687554,1
1,0.6969841258496687,1
1,0.7373774150369494,1
1,0.9617736888968781,1
1,0.9929824821681976,1
0,0.1261553602232659,1
0,0.1690350470733929,1
1,0.8997241836192469,1
0,0.3845814128818894,1
1,0.5863265181220876,1
1,0.9979724154875801,1
0,0.16828665104741503,1
1,0.7004983891629255,1
1,0.6022731320322987,1
0,0.12200808369546978,1
1,0.5063903227355045,1
0,0.2745915712788789,1
0,0.33745488909895016,1
1,0.9519494624358921,1
1,0.6851372842252605,1
1,0.3027782980303535,1
0,0.3913520321111861,1
0,0.46885448009052644,1
1,0.8690475605985932,1
0,0.3643844040651747,1
1,0.5249101135482686,1
1,0.37733866974040275,1
0,0.050339353583331525,1
0,0.0640590763294594,1
0,0.10531839999689041,1
1,0.6895329156740613,1
0,0.226680938369473,1
0,0.018962854842797694,1
1,0.9391633059201138,1
0,0.25534189984344857,1
1,0.5821730832476891,1
1,0.6074311396835441,1
0,0.09417937238226592,1
1,0.7790958758201922,1
1,0.8747641528869686,1
1,0.8502718577726739,1
1,0.9852349453682512,1
1,0.7344397853553248,1
1,0.9653334030291069,1
1,0.7095228921260933,1
0,0.16311257290683445,1
0,0.47546733089728244,1
1,0.6721766179648446,1
1,0.7826280909372041,1
0,0.20690418620848383,1
0,0.45662596960044444,1
1,0.9172579645073042,1
0,0.011041773988494819,1
1,0.9645678837758485,1
0,0.4838376750295982,1
1,0.7300161822480382,1
1,0.9999678227592111,1
1,0.793620617934747,1
0,0.29418497722940873,1
0,0.26084688111906973,1
1,0.14907398097952573,1
0,0.008250009142256487,1
0,0.4988709353771744,1
0,0.413871803445534,1
1,0.787505735786139,1
1,0.5030651005432435,1
0,0.014364479170876132,1
1,0.8527768319537053,1
0,0.4566827780716636,1
1,0.9609206732809202,1
1,0.9885877928398326,1
0,0.4308593817491342,1
0,0.32742912922122935,1
0,0.22972294854784492,1
1,0.9255798039113591,1
1,0.7390786610545902,1
0,0.04511712614158647,1
0,0.42706218467877344,1
0,0.3482543182821497,1
1,0.44300010508039467,1
1,0.7833174250147249,1
0,0.27004436743998783,1
0,0.23062896432503854,1
1,0.9840219185258778,1
1,0.627867772513351,1
0,0.10923495371109315,1
1,0.6830395187786044,1
0,0.31500404688876316,1
0,0.7604617254863831,1
1,0.6266627877137285,1
1,0.9727649973559833,1
1,0.8088290125345798,1
1,0.7505823751294527,1
1,0.4154196453045498,1
1,0.6529569530166168,1
0,0.2450161421458239,1
0,0.48152903167488037,1
1,0.6777697107787448,1
0,0.2294549708477266,1
0,0.3761046179477362,1
0,0.41648417773118773,1
1,0.597266146413523,1
1,0.7011387544020923,1
0,0.16018418345176144,1
1,0.08871278093408763,1
1,0.5308964589616374,1
0,0.4190544882404972,1
1,0.790891083429895,1
1,0.5103956471254503,1
0,0.15161648782763404,1
0,0.2281582271540491,1
1,0.9623005430069278,1
0,0.3983386405997278,1
1,0.8259884412600264,1
1,0.6217257390369831,1
1,0.7067710029601257,1
0,0.4744922335446107,1
0,0.3835822549711535,1
1,0.8246009474202809,1
0,0.17991588589960794,1
1,0.24404972379179457,1
1,0.8396441628992518,1
0,0.041942131789130865,1
1,0.6725268260742183,1
0,0.9380927989398609,1
1,0.6947395844188168,1
1,0.8328864055915809,1
0,0.39970693203924934,1
1,0.8332595203654273,1
0,0.8282173064423083,1
1,0.8304329895097614,1
0,0.26190771759108344,1
0,0.08776532317708274,1
1,0.5418129578675819,1
0,0.26356107915107474,1
0,0.5084587576811687,1
1,0.5333929692158537,1
1,0.6031189231232496,1
0,0.33311828380202946,1
1,0.5683372511080852,1
0,0.4544764506152974,1
1,0.9040372843761706,1
1,0.7583542361307487,1
1,0.9259292262200206,1
1,0.9130902304071634,1
0,0.033887321050910635,1
0,0.39173819543664,1
1,0.7416289610636246,1
1,0.6448325752400761,1
1,0.6505981899744737,1
0,0.38348699449202117,1
1,0.525730561082641,1
1,0.8834145143177524,1
1,0.08977771222393471,1
1,0.9226139079989693,1
0,0.22902581417615941,1
0,0.19257069935954851,1
1,0.623246957653,1
1,0.5260449855798692,1
1,0.703219000799523,1
1,0.5771738736862292,1
0,0.05750282570501364,1
0,0.24110633851281948,1
1,0.9223898393353777,1
1,0.6701030185899096,1
1,0.7132484319383057,1
0,0.358811187696475,1
0,0.16632748419278864,1
0,0.17679890904497086,1
0,0.24173026893234706,1
1,0.7368668534370384,1
0,0.23547169189146555,1
1,0.5536684775337596,1
1,0.8289447668990084,1
0,0.13804176251145095,1
1,0.8396279325236529,1
0,0.1771097933397353,1
1,0.5118581478941676,1
0,0.470766364979084,1
1,0.7296549201786448,1
0,0.33675982904084667,1
0,0.26779351747633573,1
1,0.3694378511008355,1
0,0.07570495224657936,1
0,0.08035117300318795,1
0,0.49349087916810586,1
0,0.08415316412796359,1
1,0.568701090496715,1
0,0.37920713230780334,1
0,0.34357113478706347,1
1,0.5131189481577253,1
0,0.11273771254006704,1
0,0.25987295072607186,1
1,0.9342760390039863,1
1,0.641460661653079,1
1,0.8781050087985858,1
0,0.17642432627779947,1
0,0.4600263234409677,1
0,0.12963192797727252,1
0,0.36266067802586943,1
1,0.784729275667795,1
1,0.025852724552746453,1
0,0.1548478588936668,1
1,0.9681317325455158,1
1,0.7397912411971913,1
1,0.6775475052647546,1
0,0.38207916096457073,1
1,0.8968263443598314,1
1,0.9852013329834542,1
0,0.19760024738478366,1
1,0.7290096952214224,1
1,0.9430746507125449,1
0,0.25539870208829807,1
0,0.43259618839462943,1
1,0.7938062053967389,1
1,0.9463033391915506,1
0,0.04721402013824805,1
0,0.08042319656500985,1
1,0.5383638254766274,1
0,0.407376487164274,1
1,0.5384121717906003,1
0,0.07356527786138123,1
1,0.9983957616888997,1
0,0.10220891971473678,1
1,0.8808715264219933,1
0,0.22928110459667161,1
0,0.2898566824183261,1
1,0.10675325578515582,1
0,0.5597015506214665,1
1,0.8650357744590457,1
0,0.3812094180217914,1
0,0.05687166968337942,1
0,0.343958308944708,1
1,0.5798451534139567,1
0,0.49771731814604914,1
1,0.9996814069288179,1
0,0.4876854048463791,1
1,0.8033777487518204,1
0,0.11047788032602923,1
0,0.4065332069313916,1
1,0.7368575123871945,1
0,0.0007468567948009097,1
0,0.3558076237334631,1
1,0.5608108301972518,1
0,0.2640758887887019,1
0,0.15821724566824713,1
0,0.2630088457262646,1
1,0.5358457076182163,1
0,0.1861222768511559,1
1,0.9287822796633557,1
0,0.22677436349265068,1
0,0.005906485530007055,1
1,0.8407154679849872,1
0,0.45693628868681047,1
1,0.983384514471299,1
0,0.42488622211390104,1
0,0.4733563603690818,1
1,0.046208820848961496,1
1,0.36442033090938963,1
1,0.8444839873457367,1
1,0.7520881981805232,1
1,0.6200157838683318,1
0,0.3303704233780369,1
0,0.4076006536162943,1
1,0.6540621658315032,1
1,0.9372026176604397,1
1,0.5708603922628664,1
0,0.1911692309803371,1
1,0.6111841391924485,1
1,0.9230902669581408,1
0,0.25446272148538496,1
1,0.75061177409214,1
0,0.2829755001037054,1
1,0.904368886398113,1
1,0.9794169890590705,1
1,0.7105341875372438,1
1,0.5588472086309946,1
0,0.45153310302801564,1
1,0.9723325024148335,1
1,0.6863477067597148,1
1,0.675909550330947,1
1,0.1649733165135734,1
0,0.12770779058872472,1
1,0.6891328012535755,1
1,0.5581974000000562,1
1,0.8335893179246103,1
1,0.1497999274733216,1
1,0.7277974332847673,1
1,0.5210287040924806,1
1,0.9392617529229134,1
1,0.7586756777883696,1
1,0.9902750990832606,1
1,0.8088218473870066,1
0,0.12293793667205244,1
0,0.4723456330038316,1
0,0.39205198907592476,1
1,0.5076258205701266,1
1,0.802799371829537,1
1,0.8016657654613834,1
1,0.728697004385197,1
0,0.5877223412879453,1
0,0.20497859865405377,1
1,0.65716710287703,1
0,0.030018473049492345,1
1,0.6239677995070974,1
1,0.7421791301081039,1
1,0.8301572134135771,1
1,0.7507604828993557,1
0,0.13719755328318106,1
1,0.8691486429769312,1
0,0.029580410472421548,1
1,0.5828967585063589,1
0,0.48271477161639986,1
0,0.3399813402715198,1
1,0.8996778665014368,1
1,0.5572185871975339,1
1,0.8339847715809658,1
1,0.5847971605361715,1
1,0.5068752932580729,1
1,0.6236199744393999,1
1,0.5673146689009038,1
1,0.7615720416457451,1
1,0.6002168772711234,1
0,0.3026845300143175,1
1,0.6268398697563764,1
0,0.3093191433093406,1
0,0.15400161682780267,1
0,0.20724784837269417,1
1,0.6791104690062955,1
1,0.942841964354286,1
0,0.1658790683760294,1
0,0.046221629991751945,1
1,0.7006849471530312,1
1,0.6406849973144453,1
1,0.7247418194540863,1
0,0.348541502141117,1
1,0.7129691128234203,1
0,0.4875387667148655,1
1,0.8248346776231457,1
1,0.7392041731985113,1
0,0.17213400658161193,1
1,0.5421770188303733,1
0,0.35408821383126443,1
0,0.2211920869078684,1
0,0.06724062985846357,1
0,0.4235406113196917,1
0,0.04590431602464318,1
1,0.8739422615560594,1
1,0.9745526372604041,1
1,0.7670679395637185,1
1,0.7932559514788747,1
0,0.4165265518949236,1
1,0.6265392187670932,1
0,0.0977996715861148,1
0,0.23520709881367463,1
0,0.049692382819758296,1
0,0.16477214745767366,1
1,0.6226138838482781,1
1,0.8096253502667932,1
1,0.9309516844937427,1
0,0.10832235676775293,1
0,0.36641635557639174,1
1,0.688632943879482,1
1,0.5606394646381421,1
0,0.44595532668193427,1
0,0.4612160929970256,1
1,0.9723419689043219,1
0,0.31903327927667,1
0,0.3564547063418323,1
1,0.5969110151483155,1
1,0.615260592502547,1
0,0.3810483761156055,1
1,0.5161391005542337,1
1,0.7896098397833841,1
1,0.7719032033610562,1
0,0.835577473231286,1
1,0.8342735811216729,1
1,0.5711411271221674,1
0,0.21724006883987867,1
0,0.16201345332821004,1
0,0.24300628485784093,1
1,0.9019619643765332,1
0,0.23288751531611684,1
1,0.6620986982787443,1
1,0.768694467100594,1
1,0.6560262573308975,1
1,0.8716466966573495,1
0,0.2524075580245274,1
1,0.658274302394037,1
0,0.25649859416134724,1
0,0.3489996784907291,1
0,0.43713723832815,1
1,0.5155226610023653,1
1,0.5446745791162718,1
1,0.9812748183244446,1
0,0.38181867052245944,1
0,0.12260452927338117,1
1,0.5632482817024169,1
0,0.23682908815043713,1
1,0.7770802388244687,1
1,0.6776311552217781,1
1,0.9829476511547532,1
1,0.98193125382288,1
1,0.8133045379556427,1
0,0.31966233171399416,1
0,0.48630744904651024,1
0,0.27682312563096156,1
0,0.3987931268934465,1
0,0.4689309553954558,1
1,0.9892031399047214,1
0,0.3425170358571946,1
0,0.31224269086239786,1
0,0.21644965132004912,1
1,0.9296493047297885,1
1,0.5262480896621233,1
1,0.7144372317416698,1
1,0.6091742418781146,1
0,0.44571633629913276,1
0,0.44500735756660426,1
1,0.804088515859443,1
1,0.23940750565348434,1
1,0.9249276954494495,1
0,0.5481783185865711,1
0,0.3842458273631948,1
0,0.2682857940937371,1
1,0.8530226574477915,1
1,0.8578715263812267,1
1,0.8050316838210538,1
0,0.41265515431369026,1
1,0.5491084372287158,1
0,0.2961205127949328,1
0,0.7269043144044125,1
0,0.1894072750981226,1
1,0.5087402467457243,1
0,0.07165311687113718,1
1,0.6603251950774718,1
1,0.7630776265538763,1
0,0.4305835169803355,1
1,0.5878523858297634,1
0,0.2274921133889234,1
0,0.4210645721472287,1
0,0.232467438473571,1
1,0.9721022510233823,1
1,0.9706063855628508,1
0,0.2873608048543189,1
1,0.5750070450967386,1
0,0.018939783868840765,1
0,0.27607055422656723,1
1,0.5268287687436309,1
1,0.9998749700743901,1
1,0.5335400098614794,1
0,0.4151011082547297,1
0,0.3819559833770646,1
1,0.7432799592052328,1
0,0.09495038636457587,1
1,0.6152466373316675,1
1,0.7937827502018795,1
1,0.6915654794802587,1
1,0.662696198814259,1
1,0.8790224527330049,1
0,0.16257404805849052,1
0,0.45112137553289333,1
1,0.9138787128788559,1
0,0.22193096201992468,1
1,0.710515754364719,1
0,0.07258157359018624,1
0,0.5104804169755464,1
1,0.5013301541969253,1
1,0.5157595069076306,1
1,0.5797987199031983,1
0,0.3163207241361765,1
0,0.05351486697728358,1
1,0.8715702970446018,1
1,0.7116160300888728,1
1,0.5892383859601757,1
0,0.01836833240350244,1
0,0.44986653558388556,1
1,0.9701703829025295,1
1,0.8823384078669179,1
1,0.5591120403708678,1
1,0.6404205581301067,1
1,0.8035013089145794,1
1,0.8107758780479445,1
1,0.9558658712903483,1
0,0.48110223212401115,1
0,0.8119380274903157,1
0,0.4522166881910068,1
1,0.8357173157587368,1
1,0.894395822034089,1
1,0.9975572981225279,1
0,0.10667858534662478,1
1,0.7599645179364454,1
0,0.27947640633121484,1
1,0.5391621953504547,1
0,0.4962365854596077,1
1,0.9942822309351769,1
1,0.9961604098711974,1
1,0.8083858019444504,1
1,0.6288135741399625,1
1,0.6908633419069514,1
1,0.950210792055949,1
1,0.519299919324084,1
0,0.2168924052165644,1
1,0.6403452459184222,1
0,0.1536485306143972,1
0,0.4517156464214166,1
0,0.5233271053432657,1
1,0.6728294437509911,1
0,0.3320461023668171,1
0,0.03994671614348666,1
0,0.07800875928232465,1
0,0.3375042142444832,1
0,0.364386584434495,1
1,0.6998157035990781,1
1,0.63247334023832,1
1,0.8326916130631513,1
1,0.755977829704888,1
1,0.9243013537008671,1
0,0.4059124167444992,1
1,0.8865424284750737,1
0,0.5954075371750678,1
1,0.5079572392906608,1
0,0.32157499866290407,1
0,0.11927610308984571,1
0,0.22713319542198684,1
1,0.618876948296296,1
1,0.87357481513741,1
0,0.03715580095983362,1
1,0.771999232589455,1
1,0.945709146426432,1
1,0.8677015656049852,1
0,0.43225733720501536,1
0,0.07698868062204811,1
1,0.696587868635009,1
0,0.46172540126870465,1
0,0.06689920544891836,1
1,0.7100215442501843,1
0,0.11949117741748327,1
0,0.08438849594202735,1
0,0.11761328901787915,1
0,0.08982022115726396,1
1,0.6616809451471998,1
1,0.5171566927397978,1
1,0.9461308635918778,1
0,0.30857824233394304,1
1,0.9376567042949326,1
1,0.7077737755916405,1
0,0.30561303815511975,1
0,0.1894713139583497,1
0,0.3514135482676156,1
0,0.14733738987468825,1
0,0.09492954600407455,1
1,0.5867977469814896,1
0,0.15588844552111103,1
1,0.7829411534738149,1
1,0.5807148273925473,1
1,0.9683963078895799,1
0,0.3677893685301048,1
1,0.5470769816946259,1
0,0.3199707663687096,1
0,0.1431202437053034,1
1,0.6770888442406992,1
1,0.6891135145114696,1
0,0.14056782274107582,1
0,0.29681873877007325,1
0,0.33902690779538436,1
1,0.734902971290506,1
0,0.3607933363125413,1
0,0.33292151009587523,1
0,0.12610293082156543,1
1,0.7483111454873896,1
0,0.16533847855569017,1
1,0.9928792495971737,1
1,0.9730628503955211,1
1,0.6712341375229907,1
0,0.4037872623711245,1
1,0.7696528775838247,1
0,0.44262544048501895,1
1,0.6270211508759432,1
1,0.28815256987279125,1
1,0.8261389537775456,1
1,0.8343151356306965,1
0,0.8008780591726975,1
0,0.0008831361253628378,1
0,0.4053143779779971,1
0,0.12177489891245685,1
0,0.013255143378209544,1
1,0.8844192404747826,1
1,0.8858188695144951,1
0,0.022888015129385764,1
1,0.6507470653485787,1
0,0.4350703824269826,1
0,0.1731530025038125,1
1,0.9891747309200878,1
1,0.8891167379329078,1
0,0.4465200211289089,1
0,0.4719480456686935,1
0,0.018613869680169093,1
0,0.4194556602380479,1
0,0.1250378509959046,1
0,0.3981067938515397,1
1,0.524154165014435,1
1,0.8986802068959572,1
0,0.024203149753259656,1
1,0.6784567273191523,1
0,0.08800408483563327,1
0,0.2522338202070751,1
0,0.4197161738052545,1
0,0.17386865926986483,1
1,0.7713226677397478,1
1,0.932718630643086,1
1,0.6731155138245661,1
0,0.256893284560176,1
0,0.10506418880351143,1
1,0.6316363127187496,1
0,0.4235715022516824,1
1,0.5998550910834349,1
0,0.45812296555016807,1
1,0.5561790210943932,1
0,0.2797874900016404,1
1,0.5530366866878024,1
1,0.5725005327124154,1
1,0.8536185095211152,1
0,0.2242893550261924,1
1,0.6177766273098093,1
0,0.30267966748024044,1
1,0.7796552051011372,1
0,0.1644782035339306,1
1,0.9037625139447,1
1,0.5562935354318316,1
1,0.6450941200105131,1
1,0.8103243506152757,1
1,0.8063872301312973,1
1,0.6120802342099313,1
0,0.24236501254500353,1
1,0.5818942827255158,1
1,0.45639916913185974,1
0,0.002103534304293664,1
1,0.8880281988027378,1
1,0.5870839197517326,1
0,0.4567429789397348,1
1,0.7187588315232514,1
0,0.06101517950527635,1
0,0.3776710317514468,1
1,0.9749784383691878,1
1,0.5020839876529685,1
1,0.7097891667651116,1
0,0.1757709449104481,1
0,0.014629934198899797,1
1,0.5470483549896618,1
1,0.6049017590422491,1
0,0.27654275303559883,1
1,0.8678039004971834,1
1,0.8238718371521491,1
0,0.32554697726322446,1
1,0.6557752719174565,1
1,0.9141567021860797,1
1,0.5383154324271657,1
1,0.707029362061526,1
1,0.6948101592053483,1
0,0.20052707061349584,1
0,0.2894194361602347,1
1,0.7528347822668782,1
0,0.5077859856821841,1
1,0.8784507003964424,1
0,0.035582818054430754,1
0,0.2010299572031875,1
0,0.0044919297194069285,1
0,0.0856542645994699,1
0,0.26552153216291574,1
1,0.8376886610224139,1
1,0.7305286706908309,1
0,0.014271999758156406,1
0,0.4402265024542893,1
0,0.4388121450297171,1
1,0.9421685717188443,1
1,0.8380082947158011,1
1,0.702602740416723,1
1,0.8459229421585927,1
0,0.20716643007301072,1
0,0.04134145830197655,1
1,0.9999020252293005,1
0,0.09785834757677014,1
0,0.30908595318457954,1
1,0.5290709877764154,1
1,0.564285221716405,1
0,0.45575317028701745,1
0,0.181288671745367,1
1,0.8160185946873866,1
1,0.6515047908153887,1
0,0.36162662229760967,1
1,0.8146478449217196,1
1,0.7696172435396542,1
1,0.7459375282255036,1
1,0.7479711995151058,1
1,0.179294442435167,1
0,0.38799040468421064,1
0,0.3836914445237867,1
1,0.8038722793821174,1
1,0.6954486019555399,1
1,0.7115630842115522,1
1,0.7928072827330809,1
1,0.8121087215172417,1
0,0.029373489550554188,1
0,0.1656388175347988,1
1,0.5948021254051399,1
0,0.1516902941310413,1
0,0.2124733627418739,1
0,0.06984496279616526,1
0,0.3892690089610106,1
1,0.8342300576509659,1
0,0.07785554192866184,1
1,0.9714862524027541,1
1,0.6229114054824147,1
1,0.6171248264080017,1
1,0.9399430055590178,1
0,0.31126181294486577,1
0,0.4920542931476559,1
0,0.46801525451995185,1
1,0.8379926120327931,1
0,0.07395496541849855,1
0,0.10707378968263193,1
1,0.6449028425724902,1
1,0.6090810618968389,1
1,0.9938979916384291,1
1,0.6803611106480492,1
0,0.33037131386988106,1
0,0.44608479542524293,1
0,0.12774786823995377,1
1,0.8007438367575664,1
1,0.7117386272119874,1
0,0.31484395391696773,1
0,0.17645117802934673,1
1,0.9649233059149509,1
1,0.5441982902443641,1
1,0.5667380985856155,1
1,0.6800737283337565,1
1,0.7156849155450301,1
0,0.23801653211439144,1
1,0.8693181008254917,1
1,0.9367219226902715,1
0,0.6030428340985522,1
1,0.028810547398642528,1
1,0.9788018532835042,1
0,0.20456592989142763,1
1,0.7667890006571404,1
1,0.5060226867628836,1
0,0.09544597073611516,1
0,0.1949550062534633,1
0,0.2544257758550682,1
1,0.9450259894032417,1
0,0.40606699568974114,1
0,0.34534429991927984,1
0,0.8124810713145267,1
1,0.7766994435589833,1
1,0.5080893003585328,1
0,0.07833666266644457,1
0,0.3144118925656182,1
0,0.4287599056664161,1
1,0.57885071365572,1
0,0.18857516829785625,1
0,0.3699743012454302,1
0,0.4913209523311751,1
1,0.6112416957556305,1
1,0.9749993924225913,1
0,0.3051707487831369,1
0,0.4134398029185318,1
1,0.6767333748230785,1
1,0.8891259671293777,1
1,0.5799786708415157,1
1,0.5864863552221143,1
0,0.34947889030533674,1
0,0.12691476519642586,1
1,0.737202540926281,1
0,0.05301777395350282,1
1,0.9205911402475221,1
1,0.9839813808049539,1
0,0.21813457598742814,1
1,0.9100064710976686,1
1,0.683082647798794,1
1,0.8531394745945272,1
0,0.47605823636157185,1
0,0.4486801770294244,1
1,0.29653474404296687,1
0,0.49238293330563543,1
0,0.04447021722351474,1
0,0.21782100070585253,1
0,0.45040024701851245,1
0,0.08400434135255097,1
0,0.38983795636940743,1
1,0.5379462184438363,1
0,0.31074227641554,1
1,0.657292793084159,1
1,0.916389591041415,1
1,0.7073953535887252,1
0,0.38488205403377784,1
1,0.8803982107657357,1
1,0.6552154761487781,1
0,0.19123668193903376,1
1,0.6547439485505426,1
1,0.5229022937422558,1
1,0.9835419495341294,1
0,0.39797002223030453,1
0,0.08271994628983881,1
1,0.6046124932354333,1
0,0.4175870738500084,1
1,0.6917538777233625,1
0,0.14673833639369627,1
1,0.6106005138773559,1
0,0.27963250942534124,1
0,0.4576331209615683,1
0,0.1984922616797521,1
1,0.8380848803528528,1
1,0.7328381675475207,1
1,0.5419414863706736,1
0,0.868072368779357,1
1,0.5423805815876823,1
0,0.2528008778895151,1
0,0.3406136755649892,1
1,0.68370542633955,1
0,0.4850778610931079,1
0,0.125762965219257,1
0,0.1288107817717048,1
0,0.02997529396584131,1
1,0.6784505262258997,1
0,0.4220256442782705,1
0,0.34321552935543664,1
0,0.3316005791644805,1
0,0.3040262130810647,1
1,0.51814138158906,1
0,0.34722682930246695,1
1,0.622634751730556,1
1,0.6017147734116879,1
1,0.7389124192360689,1
0,0.050120505251784464,1
0,0.040727217059812526,1
1,0.7240674133091437,1
1,0.5433143458255386,1
1,0.884470821627653,1
1,0.567175016778265,1
0,0.44726703910163423,1
0,0.13591145815886596,1
0,0.24157522974789947,1
1,0.5379987727777858,1
0,0.2171222767287806,1
1,0.5923136110553292,1
0,0.049176228895621676,1
0,0.2837924136940633,1
0,0.014962813296709676,1
0,0.09394855757839549,1
0,0.1429442944144108,1
1,0.6263725453768946,1
1,0.2581755708865193,1
0,0.4565072656725986,1
1,0.5642313064363248,1
0,0.5360356971107019,1
1,0.04402213663109522,1
1,0.5392395113983242,1
1,0.5944022753626281,1
1,0.9502525345389856,1
1,0.7561632279416838,1
0,0.0370846631278523,1
1,0.9521612555692296,1
1,0.9823811655228208,1
1,0.5139290702361715,1
0,0.37256998148855247,1
0,0.09115914952471105,1
1,0.6632095395494767,1
1,0.8781342400255779,1
1,0.886610447384176,1
0,0.19180675835713323,1
0,0.14857406385076777,1
1,0.6472111253378824,1
1,0.5696767550918023,1
0,0.14455812203218776,1
1,0.789739288623401,1
0,0.26117078680731787,1
0,0.8894934478054224,1
1,0.7734938216263764,1
0,0.07313092496007567,1
0,0.44235366430568945,1
1,0.6548013951385442,1
0,0.4923733077428404,1
0,0.1022273204725207,1
1,0.9469081295841142,1
1,0.9399004785976894,1
1,0.555756184446258,1
0,0.07109798477216855,1
0,0.3742750455445296,1
0,0.43466454257001275,1
0,0.20182390712302378,1
1,0.29393857932392786,1
0,0.267749820102387,1
0,0.18703579876065035,1
0,0.7527780549678226,1
1,0.6960937837056319,1
1,0.26971538214774804,1
0,0.3278880920693953,1
0,0.2155124019717739,1
0,0.24311272791614214,1
0,0.20604761285173345,1
1,0.7016589325849969,1
1,0.8291476681865781,1
1,0.9985962209977457,1
0,0.33260343740194254,1
0,0.020602164352395924,1
1,0.8521236962550955,1
1,0.8971227699947479,1
0,0.06264789992399988,1
0,0.39929032601997294,1
0,0.28246164451382416,1
0,0.327805419627207,1
1,0.851043254119255,1
0,0.24809833222108646,1
1,0.34617309054408285,1
1,0.6443335942559454,1
0,0.11491579800042029,1
1,0.7824266765950701,1
1,0.6893649427019751,1
1,0.6948719131403147,1
1,0.9488353859441734,1
0,0.46978274940886067,1
1,0.578510290219063,1
1,0.7231077238553756,1
1,0.6049440905705553,1
1,0.8315211603739392,1
0,0.03674457981842094,1
0,0.14988507757257907,1
1,0.6662987258413154,1
0,0.014288629669940267,1
1,0.9491155068469116,1
0,0.3842176168794078,1
1,0.16426850388498293,1
1,0.8200491923008614,1
1,0.7324408372390592,1
0,0.1827835150743996,1
0,0.08188741639701502,1
1,0.8798140079855012,1
1,0.8074667124104832,1
0,0.37653178961041345,1
1,0.7890481559747248,1
0,0.08804918360014491,1
1,0.8769856589876674,1
0,0.23068938930541039,1
1,0.6783711343619411,1
0,0.08209505294693664,1
0,0.5774440397782407,1
0,0.48953260717177505,1
1,0.7962107461125174,1
1,0.6850349209309436,1
1,0.9524985926130299,1
1,0.8075781181695687,1
1,0.7093102185284494,1
1,0.9950844459525774,1
1,0.6767298491864452,1
